,ts,depth,p,dt,Toptode,O2Concentration,AirSaturation,SNoptode,Tec,Conductivity,Salinity,SNec,Chlorophyll,Turbidity,pW,station,SA,rho,Z,O2Comp,lat,lon,Year,Month,Day,Hour,Minute,Second
114,18.07.2018 21:52,4.84718905,153.038,19.07.2018 07:52,27.737,102.27,41.666,829,27.757,61.291,38.786,1413,343,538,48.691,23,38.96912427,1025.345385,4.840902318,82.39873694,21.88645,-159.52735,2018,7,18,21,52,0
115,18.07.2018 21:52,4.85674585,153.134,19.07.2018 07:52,27.746,108.058,44.031,829,27.775,61.287,38.768,1413,343,536,48.787,23,38.95103927,1025.325925,4.850446444,87.07207584,21.88645,-159.52735,2018,7,18,21,52,0
116,18.07.2018 21:52,4.89298205,153.498,19.07.2018 07:52,27.726,96.521,39.316,829,27.75,61.279,38.783,1413,353,538,49.151,23,38.96611003,1025.345631,4.886634584,77.76688759,21.88645,-159.52735,2018,7,18,21,52,0
117,18.07.2018 21:52,4.8974618,153.543,19.07.2018 07:52,27.717,91.139,37.118,829,27.744,61.277,38.787,1413,369,538,49.196,23,38.97012891,1025.350644,4.891108338,73.42797852,21.88645,-159.52735,2018,7,18,21,52,0
118,18.07.2018 21:52,4.90034875,153.572,19.07.2018 07:52,27.708,86.733,35.318,829,27.726,61.266,38.795,1413,347,539,49.225,23,38.97816668,1025.36262,4.893991401,69.87412459,21.88645,-159.52735,2018,7,18,21,52,0
119,18.07.2018 21:52,4.9106024,153.675,19.07.2018 07:52,27.698,83.487,33.99,829,27.729,61.264,38.79,1413,355,541,49.328,23,38.97314306,1025.357908,4.904231207,67.25994085,21.88645,-159.52735,2018,7,18,21,52,0
120,18.07.2018 21:58,5.1061186,155.639,19.07.2018 07:58,25.805,9.646,3.795,829,25.621,61.599,40.858,1413,381,552,51.292,23,41.0509066,1027.601394,5.099270741,7.658427577,21.88645,-159.52735,2018,7,18,21,58,0
121,18.07.2018 21:53,5.12612815,155.84,19.07.2018 07:53,27.686,78.959,32.139,829,27.724,61.263,38.793,1413,351,539,51.493,23,38.9761569,1025.362741,5.119231461,63.61024142,21.88645,-159.52735,2018,7,18,21,53,0
122,18.07.2018 21:53,5.1304088,155.883,19.07.2018 07:53,27.675,77.012,31.341,829,27.708,61.231,38.784,1413,363,535,51.536,23,38.9671144,1025.361255,5.123506324,62.04379602,21.88645,-159.52735,2018,7,18,21,53,0
123,18.07.2018 21:53,5.2134335,156.717,19.07.2018 07:53,27.657,73.27,29.809,829,27.693,61.203,38.776,1413,365,547,52.37,23,38.9590765,1025.360528,5.206418878,59.0302658,21.88645,-159.52735,2018,7,18,21,53,0
124,18.07.2018 21:53,5.2831185,157.417,19.07.2018 07:53,27.601,62.504,25.403,829,27.639,61.184,38.807,1413,377,542,53.07,23,38.99022276,1025.401968,5.27600837,50.34368808,21.88645,-159.52735,2018,7,18,21,53,0
125,18.07.2018 21:53,5.329907,157.887,19.07.2018 07:53,27.628,67.788,27.564,829,27.664,61.193,38.793,1413,414,556,53.54,23,38.97615659,1025.383389,5.322732221,54.60627535,21.88645,-159.52735,2018,7,18,21,53,0
126,18.07.2018 21:53,5.3388665,157.977,19.07.2018 07:53,27.578,57.895,23.52,829,27.621,61.186,38.824,1413,425,571,53.63,23,39.00730294,1025.420941,5.331679259,46.62539881,21.88645,-159.52735,2018,7,18,21,53,0
127,18.07.2018 21:53,5.36843285,158.274,19.07.2018 07:53,27.56,52.904,21.486,829,27.6,61.179,38.836,1413,433,556,53.927,23,39.01935955,1025.437018,5.361203712,42.60193843,21.88645,-159.52735,2018,7,18,21,53,0
128,18.07.2018 21:53,5.4790329,159.385,19.07.2018 07:53,27.546,48.355,19.633,829,27.588,61.182,38.849,1413,393,552,55.038,23,39.03242076,1025.451235,5.471645403,38.93524828,21.88645,-159.52735,2018,7,18,21,53,0
129,18.07.2018 21:53,5.4893861,159.489,19.07.2018 07:53,27.537,44.753,18.168,829,27.583,61.182,38.853,1413,422,565,55.142,23,39.03643963,1025.455938,5.481983684,36.03364264,21.88645,-159.52735,2018,7,18,21,53,0
130,18.07.2018 21:54,5.4969519,159.565,19.07.2018 07:54,27.534,43.035,17.47,829,27.575,61.182,38.859,1413,453,571,55.218,23,39.04246795,1025.463122,5.489538538,34.64905402,21.88645,-159.52735,2018,7,18,21,54,0
131,18.07.2018 21:54,5.73796245,161.986,19.07.2018 07:54,27.475,27.128,11.001,829,27.51,61.218,38.94,1413,579,894,57.639,23,39.12385001,1025.546555,5.730189759,21.83006035,21.88645,-159.52735,2018,7,18,21,54,0
132,18.07.2018 21:54,5.7555828,162.163,19.07.2018 07:54,27.451,23.095,9.361,829,27.477,61.203,38.956,1413,683,931,57.816,23,39.13992553,1025.569522,5.747782925,18.58234506,21.88645,-159.52735,2018,7,18,21,54,0
133,18.07.2018 21:54,5.79988255,162.608,19.07.2018 07:54,27.505,32.005,12.985,829,27.534,61.252,38.944,1413,795,1201,58.261,23,39.1278688,1025.541951,5.792014432,25.75527539,21.88645,-159.52735,2018,7,18,21,54,0
134,18.07.2018 21:54,5.81302315,162.74,19.07.2018 07:54,27.525,39.346,15.97,829,27.57,61.205,38.88,1413,734,944,58.393,23,39.06356662,1025.481945,5.80513535,31.67507581,21.88645,-159.52735,2018,7,18,21,54,0
135,18.07.2018 21:54,5.84567555,163.068,19.07.2018 07:54,27.42,19.142,7.755,829,27.459,61.335,39.066,1413,939,1982,58.721,23,39.25044474,1025.658724,5.837736985,15.3915904,21.88645,-159.52735,2018,7,18,21,54,0
136,18.07.2018 21:54,5.8459742,163.071,19.07.2018 07:54,27.39,17.391,7.042,829,27.428,67.088,43.286,1413,925,1955,58.724,23,43.49036889,1028.852881,5.838034682,13.65713178,21.88645,-159.52735,2018,7,18,21,54,0
137,18.07.2018 21:58,6.02606015,164.88,19.07.2018 07:58,25.302,4.219,1.645,829,25.257,62.574,41.931,1413,634,1784,60.533,23,42.12897115,1028.532556,6.017294894,3.326670328,21.88645,-159.52735,2018,7,18,21,58,0
138,18.07.2018 21:55,6.10649655,165.688,19.07.2018 07:55,26.907,11.129,4.467,829,27.02,78.309,52.149,1413,523,2003,61.341,23,52.39521379,1035.699415,6.097097869,8.309058661,21.88645,-159.52735,2018,7,18,21,55,0
139,18.07.2018 21:55,6.1418368,166.043,19.07.2018 07:55,27.011,12.033,4.839,829,27.118,78.289,52.022,1413,733,1839,61.696,23,52.26761411,1035.5699,6.132040273,8.992342554,21.88645,-159.52735,2018,7,18,21,55,0
140,18.07.2018 21:54,6.14452465,166.07,19.07.2018 07:54,27.312,15.031,6.078,829,27.369,76.4,50.3,1413,814,2040,61.723,23,50.53748394,1034.179292,6.134699817,11.34848643,21.88645,-159.52735,2018,7,18,21,54,0
141,18.07.2018 21:55,6.16503195,166.276,19.07.2018 07:55,27.096,13.005,5.238,829,27.176,76.233,50.385,1413,475,2079,61.929,23,50.62288521,1034.309349,6.155003511,9.809951969,21.88645,-159.52735,2018,7,18,21,55,0
142,18.07.2018 21:54,6.16642565,166.29,19.07.2018 07:54,27.206,14.037,5.665,829,27.258,75.618,49.828,1413,461,2198,61.943,23,50.06325542,1033.859544,6.156383587,10.62379934,21.88645,-159.52735,2018,7,18,21,54,0
143,18.07.2018 21:55,6.4052461,168.689,19.07.2018 07:55,26.757,9.598,3.842,829,26.918,78.264,52.229,1413,324,1428,64.342,23,52.4755909,1035.796008,6.392699814,7.160612616,21.88645,-159.52735,2018,7,18,21,55,0
144,18.07.2018 21:55,6.45472245,169.186,19.07.2018 07:55,26.603,8.861,3.538,829,26.769,78.179,52.336,1413,301,1256,64.839,23,52.58309598,1035.927897,6.441608445,6.604686793,21.88645,-159.52735,2018,7,18,21,55,0
145,18.07.2018 21:55,6.46427925,169.282,19.07.2018 07:55,26.48,8.354,3.328,829,26.654,78.235,52.51,1413,322,1256,64.935,23,52.75791747,1036.098874,6.451054204,6.219095542,21.88645,-159.52735,2018,7,18,21,55,0
146,18.07.2018 21:55,6.47363695,169.376,19.07.2018 07:55,26.329,7.502,2.98,829,26.501,78.23,52.684,1413,312,1295,65.029,23,52.93273897,1036.282621,6.460301593,5.577588204,21.88645,-159.52735,2018,7,18,21,55,0
147,18.07.2018 21:55,6.4830942,169.471,19.07.2018 07:55,26.394,7.908,3.145,829,26.563,78.249,52.627,1413,314,1323,65.124,23,52.87546983,1036.218485,6.469646819,5.882137111,21.88645,-159.52735,2018,7,18,21,55,0
148,18.07.2018 21:56,6.66218465,171.27,19.07.2018 07:56,26.254,6.937,2.752,829,26.422,78.248,52.79,1413,282,971,66.923,23,53.03923904,1036.390504,6.646606684,5.153656757,21.88645,-159.52735,2018,7,18,21,56,0
149,18.07.2018 21:56,6.675823,171.407,19.07.2018 07:56,26.198,6.534,2.589,829,26.332,77.99,52.693,1413,269,731,67.06,23,52.94178104,1036.347156,6.660081946,4.85633823,21.88645,-159.52735,2018,7,18,21,56,0
150,18.07.2018 21:56,6.7098691,171.749,19.07.2018 07:56,26.108,6.048,2.393,829,26.219,77.915,52.768,1413,264,698,67.402,23,53.01713507,1036.442165,6.693720083,4.492370138,21.88645,-159.52735,2018,7,18,21,56,0
151,18.07.2018 21:56,6.7411278,172.063,19.07.2018 07:56,26,5.617,2.218,829,26.118,77.793,52.79,1413,260,684,67.716,23,53.03923888,1036.492817,6.72460205,4.170758074,21.88645,-159.52735,2018,7,18,21,56,0
152,18.07.2018 21:56,6.851031,173.167,19.07.2018 07:56,25.671,4.993,1.96,829,25.824,77.469,52.88,1413,259,670,68.82,23,53.12966357,1036.659692,6.833169294,3.702950101,21.88645,-159.52735,2018,7,18,21,56,0
153,18.07.2018 21:56,6.88975595,173.556,19.07.2018 07:56,25.603,4.727,1.853,829,25.756,77.308,52.833,1413,259,661,69.209,23,53.08244159,1036.646719,6.871420673,3.506103229,21.88645,-159.52735,2018,7,18,21,56,0
154,18.07.2018 21:56,6.9338566,173.999,19.07.2018 07:56,25.775,5.101,2.006,829,25.928,77.386,52.693,1413,259,672,69.652,23,52.94178051,1036.48333,6.914985718,3.787899655,21.88645,-159.52735,2018,7,18,21,56,0
155,18.07.2018 21:56,6.9477936,174.139,19.07.2018 07:56,25.89,5.285,2.083,829,26.024,77.445,52.627,1413,258,661,69.792,23,52.87546888,1036.401249,6.928755083,3.926960519,21.88645,-159.52735,2018,7,18,21,56,0
156,18.07.2018 21:57,7.1787496,176.459,19.07.2018 07:57,25.449,4.579,1.79,829,25.595,76.89,52.691,1413,264,645,72.112,23,52.93977057,1036.593324,7.156921021,3.397972253,21.88645,-159.52735,2018,7,18,21,57,0
157,18.07.2018 21:56,7.2026416,176.699,19.07.2018 07:56,25.525,4.606,1.803,829,25.67,77.122,52.787,1413,264,646,72.352,23,53.03622376,1036.641589,7.180521658,3.416708709,21.88645,-159.52735,2018,7,18,21,56,0
158,18.07.2018 21:58,7.2239453,176.913,19.07.2018 07:58,25.078,4.255,1.652,829,25.156,77.611,53.789,1413,276,800,72.566,23,54.04295447,1037.573465,7.201555619,3.135413352,21.88645,-159.52735,2018,7,18,21,58,0
159,18.07.2018 21:57,7.2550049,177.225,19.07.2018 07:57,25.236,4.358,1.697,829,25.347,76.776,52.894,1413,271,651,72.878,23,53.14372884,1036.829814,7.23221917,3.228783918,21.88645,-159.52735,2018,7,18,21,57,0
160,18.07.2018 21:57,7.293033,177.607,19.07.2018 07:57,25.301,4.427,1.726,829,25.422,76.792,52.818,1413,272,652,73.26,23,53.06736994,1036.747475,7.269777314,3.281782528,21.88645,-159.52735,2018,7,18,21,57,0
161,18.07.2018 21:57,7.29412805,177.618,19.07.2018 07:57,25.181,4.269,1.661,829,25.291,76.64,52.852,1413,276,1145,73.271,23,53.10153046,1036.816448,7.270858839,3.163228197,21.88645,-159.52735,2018,7,18,21,57,0
162,18.07.2018 21:57,7.35923375,178.272,19.07.2018 07:57,25.374,4.538,1.771,829,25.503,76.808,52.735,1413,276,687,73.925,23,52.98397794,1036.657929,7.335163146,3.366186216,21.88645,-159.52735,2018,7,18,21,57,0
163,18.07.2018 21:57,7.41657455,178.848,19.07.2018 07:57,25.113,4.232,1.644,829,25.216,76.606,52.913,1413,291,1425,74.501,23,53.16281821,1036.888,7.391796179,3.134278844,21.88645,-159.52735,2018,7,18,21,57,0
164,18.07.2018 21:57,7.41677365,178.85,19.07.2018 07:57,25.142,4.248,1.651,829,25.249,76.638,52.9,1413,171,1597,74.503,23,53.14975683,1036.867278,7.391992801,3.146557868,21.88645,-159.52735,2018,7,18,21,57,0
165,18.07.2018 21:57,7.41856555,178.868,19.07.2018 07:57,25.094,4.233,1.644,829,25.199,76.715,53.022,1413,304,1195,74.521,23,53.27233283,1036.976513,7.393762329,3.13295073,21.88645,-159.52735,2018,7,18,21,57,0
166,18.07.2018 21:57,7.4194615,178.877,19.07.2018 07:57,25.083,4.218,1.638,829,25.184,76.736,53.056,1413,294,898,74.53,23,53.30649335,1037.007308,7.394647034,3.121171749,21.88645,-159.52735,2018,7,18,21,57,0
167,18.07.2018 21:58,7.4208552,178.891,19.07.2018 07:58,25.078,4.229,1.642,829,25.177,76.789,53.106,1413,225,1592,74.544,23,53.35672941,1037.047653,7.396023193,3.128388903,21.88645,-159.52735,2018,7,18,21,58,0
168,18.07.2018 21:58,7.42354305,178.918,19.07.2018 07:58,25.079,4.23,1.642,829,25.174,76.773,53.097,1413,280,785,74.571,23,53.34768691,1037.041801,7.398677171,3.12929569,21.88645,-159.52735,2018,7,18,21,58,0
169,19.07.2018 05:51,0.0647075,104.783,19.07.2018 15:51,25.506,262.408,102.687,829,25.409,61.123,40.691,1413,271,597,0.65,24,40.88312611,1027.520313,0.0644843,208.3986692,21.88645,-159.52735,2018,7,19,5,51,0
170,19.07.2018 05:50,0.08411975,104.978,19.07.2018 15:50,24.779,278.241,107.434,829,24.827,61.15,41.242,1413,191,551,0.845,24,41.43672768,1028.11978,0.083823948,220.0153675,21.88645,-159.52735,2018,7,19,5,50,0
171,19.07.2018 05:51,0.1112969,105.251,19.07.2018 15:51,26.14,253.777,100.466,829,25.939,61.191,40.269,1413,272,559,1.118,24,40.45913353,1027.033545,0.110905873,202.23519,21.88645,-159.52735,2018,7,19,5,51,0
172,19.07.2018 05:51,0.12433795,105.382,19.07.2018 15:51,26.663,249.659,99.776,829,26.366,61.227,39.921,1413,275,553,1.249,24,40.1094904,1026.634127,0.123910627,199.5112788,21.88645,-159.52735,2018,7,19,5,51,0
173,19.07.2018 05:51,0.1347907,105.487,19.07.2018 15:51,27.071,244.44,98.41,829,26.746,61.245,39.607,1413,268,553,1.354,24,39.7940078,1026.274612,0.134338138,195.8114968,21.88645,-159.52735,2018,7,19,5,51,0
174,19.07.2018 05:51,0.1385736,105.525,19.07.2018 15:51,27.549,240.015,97.458,829,27.225,61.232,39.188,1413,266,561,1.392,24,39.37302945,1025.802829,0.138113432,192.8615416,21.88645,-159.52735,2018,7,19,5,51,0
175,19.07.2018 05:51,0.15081825,105.648,19.07.2018 15:51,27.335,242.627,98.144,829,27.021,61.266,39.386,1413,273,551,1.515,24,39.57196431,1026.018707,0.150334989,194.680245,21.88645,-159.52735,2018,7,19,5,51,0
176,19.07.2018 05:51,0.1610719,105.751,19.07.2018 15:51,27.678,238.821,97.197,829,27.384,61.288,39.095,1413,277,555,1.618,24,39.27959031,1025.6808,0.160569909,192.0400875,21.88645,-159.52735,2018,7,19,5,51,0
177,19.07.2018 05:51,0.161271,105.753,19.07.2018 15:51,27.77,237.523,96.827,829,27.513,61.284,38.984,1413,271,554,1.62,24,39.16806622,1025.554817,0.160768691,191.1416015,21.88645,-159.52735,2018,7,19,5,51,0
178,19.07.2018 05:51,0.1913351,106.055,19.07.2018 15:51,27.834,236.562,96.545,829,27.603,61.29,38.914,1413,267,553,1.922,24,39.09773566,1025.472608,0.190787707,190.4613782,21.88645,-159.52735,2018,7,19,5,51,0
179,19.07.2018 05:52,0.36186425,107.768,19.07.2018 15:52,27.886,235.836,96.336,829,27.68,61.277,38.84,1413,261,550,3.635,24,39.02338601,1025.392229,0.361074636,189.9712669,21.88645,-159.52735,2018,7,19,5,52,0
180,19.07.2018 05:52,0.90978745,113.272,19.07.2018 15:52,27.922,235.449,96.241,829,27.752,61.284,38.786,1413,264,554,9.139,24,38.96913021,1025.330155,0.908257568,189.7303155,21.88645,-159.52735,2018,7,19,5,52,0
181,19.07.2018 06:08,0.987536,114.053,19.07.2018 16:08,26.804,111.155,44.536,829,26.435,61.495,40.06,1413,283,560,9.92,24,40.24914535,1026.720648,0.985850849,88.78101597,21.88645,-159.52735,2018,7,19,6,8,0
182,19.07.2018 05:52,1.0229758,114.409,19.07.2018 15:52,27.972,234.123,95.783,829,27.84,61.269,38.701,1413,257,562,10.276,24,38.88372871,1025.237552,1.021221471,188.7661152,21.88645,-159.52735,2018,7,19,5,52,0
183,19.07.2018 05:52,1.0327317,114.507,19.07.2018 15:52,27.954,235.006,96.114,829,27.801,61.28,38.742,1413,260,567,10.374,24,38.92492228,1025.281362,1.030965157,189.4296974,21.88645,-159.52735,2018,7,19,5,52,0
184,19.07.2018 05:52,1.0500534,114.681,19.07.2018 15:52,27.985,233.831,95.685,829,27.872,61.282,38.685,1413,259,561,10.548,24,38.86765312,1025.215038,1.048265361,188.5513575,21.88645,-159.52735,2018,7,19,5,52,0
185,19.07.2018 05:52,1.05254215,114.706,19.07.2018 15:52,28.008,233.44,95.565,829,27.939,61.279,38.628,1413,259,562,10.573,24,38.81038399,1025.149949,1.050751182,188.302364,21.88645,-159.52735,2018,7,19,5,52,0
186,19.07.2018 05:52,1.05632505,114.744,19.07.2018 15:52,28.015,233.401,95.561,829,27.942,61.286,38.63,1413,258,559,10.611,24,38.81239343,1025.150478,1.054529749,188.27083,21.88645,-159.52735,2018,7,19,5,52,0
187,19.07.2018 05:52,1.067176,114.853,19.07.2018 15:52,27.994,233.89,95.725,829,27.901,61.275,38.656,1413,259,562,10.72,24,38.83851617,1025.183677,1.065368091,188.6320482,21.88645,-159.52735,2018,7,19,5,52,0
188,19.07.2018 05:52,1.0854932,115.037,19.07.2018 15:52,28.002,233.733,95.674,829,27.926,61.283,38.641,1413,261,563,10.904,24,38.82344532,1025.164185,1.083663885,188.523559,21.88645,-159.52735,2018,7,19,5,52,0
189,19.07.2018 05:53,1.09057025,115.088,19.07.2018 15:53,28.025,232.783,95.325,829,27.975,61.279,38.598,1413,259,559,10.955,24,38.78024229,1025.115596,1.08873517,187.8088071,21.88645,-159.52735,2018,7,19,5,53,0
190,19.07.2018 05:53,1.09813605,115.164,19.07.2018 15:53,28.02,233.221,95.495,829,27.967,61.292,38.614,1413,272,555,11.031,24,38.79631782,1025.130327,1.096292504,188.1440586,21.88645,-159.52735,2018,7,19,5,53,0
191,19.07.2018 05:53,1.27672875,116.958,19.07.2018 15:53,28.026,232.405,95.172,829,27.981,61.281,38.594,1413,258,559,12.825,24,38.77622312,1025.111393,1.27468573,187.5094157,21.88645,-159.52735,2018,7,19,5,53,0
192,19.07.2018 05:53,1.5324727,119.527,19.07.2018 15:53,28.03,232.112,95.058,829,27.996,61.293,38.59,1413,261,555,15.394,24,38.77220385,1025.104506,1.530147252,187.2798573,21.88645,-159.52735,2018,7,19,5,53,0
193,19.07.2018 05:53,1.76492195,121.862,19.07.2018 15:53,28.034,232.252,95.122,829,27.995,61.305,38.6,1413,265,555,17.729,24,38.78225072,1025.113363,1.762339577,187.3849273,21.88645,-159.52735,2018,7,19,5,53,0
194,19.07.2018 05:54,1.80792755,122.294,19.07.2018 15:54,28.045,232.334,95.175,829,28.032,61.314,38.575,1413,260,556,18.161,24,38.75713262,1025.082453,1.805298105,187.4805344,21.88645,-159.52735,2018,7,19,5,54,0
195,19.07.2018 05:53,2.0365939,124.591,19.07.2018 15:53,28.037,232.316,95.153,829,28.009,61.323,38.601,1413,268,558,20.458,24,38.78325503,1025.110639,2.033714471,187.4380089,21.88645,-159.52735,2018,7,19,5,53,0
196,19.07.2018 05:54,2.10478565,125.276,19.07.2018 15:54,28.046,232.36,95.186,829,28.034,61.318,38.577,1413,263,554,21.143,24,38.75914161,1025.084568,2.101831601,187.5015019,21.88645,-159.52735,2018,7,19,5,54,0
197,19.07.2018 05:53,2.11135595,125.342,19.07.2018 15:53,28.042,232.176,95.105,829,28.014,61.316,38.592,1413,265,556,21.209,24,38.77421243,1025.102524,2.108394738,187.3362994,21.88645,-159.52735,2018,7,19,5,53,0
198,19.07.2018 05:54,2.13046955,125.534,19.07.2018 15:54,28.045,232.319,95.167,829,28.024,61.319,38.586,1413,268,555,21.401,24,38.76818407,1025.094772,2.127487403,187.4589041,21.88645,-159.52735,2018,7,19,5,54,0
199,19.07.2018 05:53,2.1365421,125.595,19.07.2018 15:53,28.04,232.217,95.117,829,28.013,61.316,38.593,1413,276,553,21.462,24,38.77521711,1025.103717,2.133553298,187.3679235,21.88645,-159.52735,2018,7,19,5,53,0
200,19.07.2018 05:54,2.1546602,125.777,19.07.2018 15:54,28.049,232.207,95.129,829,28.044,61.305,38.56,1413,277,555,21.644,24,38.74206127,1025.068664,2.151651774,187.3969083,21.88645,-159.52735,2018,7,19,5,54,0
201,19.07.2018 05:54,2.15555615,125.786,19.07.2018 15:54,28.049,232.515,95.254,829,28.045,61.305,38.558,1413,282,556,21.653,24,38.74005183,1025.06683,2.15254677,187.6475648,21.88645,-159.52735,2018,7,19,5,54,0
202,19.07.2018 05:54,2.1683981,125.915,19.07.2018 15:54,28.048,232.502,95.248,829,28.031,61.314,38.577,1413,282,554,21.782,24,38.75914152,1025.085836,2.165374934,187.6170391,21.88645,-159.52735,2018,7,19,5,54,0
203,19.07.2018 05:54,2.16849765,125.916,19.07.2018 15:54,28.047,232.303,95.165,829,28.04,61.315,38.569,1413,273,556,21.783,24,38.75110375,1025.076827,2.165474376,187.4645148,21.88645,-159.52735,2018,7,19,5,54,0
204,19.07.2018 05:54,2.29134235,127.15,19.07.2018 15:54,28.047,232.732,95.341,829,28.044,61.31,38.563,1413,271,552,23.017,24,38.74507523,1025.071508,2.288187458,187.8177198,21.88645,-159.52735,2018,7,19,5,54,0
205,19.07.2018 05:54,2.7053708,131.309,19.07.2018 15:54,28.047,232.897,95.408,829,28.044,61.315,38.567,1413,263,552,27.176,24,38.7490935,1025.076294,2.701772417,187.9491966,21.88645,-159.52735,2018,7,19,5,54,0
206,19.07.2018 05:55,2.95354895,133.802,19.07.2018 15:55,28.047,233.195,95.531,829,28.054,61.306,38.552,1413,262,550,29.669,24,38.7340223,1025.062746,2.949685789,188.206887,21.88645,-159.52735,2018,7,19,5,55,0
207,19.07.2018 05:55,2.97783915,134.046,19.07.2018 15:55,28.047,233.513,95.661,829,28.047,61.316,38.565,1413,272,550,29.913,24,38.74708364,1025.074961,2.973950089,188.4500587,21.88645,-159.52735,2018,7,19,5,55,0
208,19.07.2018 05:56,2.98221935,134.09,19.07.2018 15:56,28.044,230.927,94.597,829,28.052,61.306,38.554,1413,262,552,29.957,24,38.7360317,1025.065038,2.978325614,186.3736841,21.88645,-159.52735,2018,7,19,5,56,0
209,19.07.2018 05:55,3.0281119,134.551,19.07.2018 15:55,28.047,233.452,95.635,829,28.047,61.312,38.562,1413,270,551,30.418,24,38.7440694,1025.072917,3.024169226,188.4042785,21.88645,-159.52735,2018,7,19,5,55,0
210,19.07.2018 05:55,3.0577778,134.849,19.07.2018 15:55,28.047,233.347,95.593,829,28.047,61.311,38.561,1413,264,550,30.716,24,38.74306464,1025.072292,3.053803387,188.3207667,21.88645,-159.52735,2018,7,19,5,55,0
211,19.07.2018 05:55,3.0593706,134.865,19.07.2018 15:55,28.048,233.621,95.706,829,28.045,61.318,38.567,1413,273,555,30.732,24,38.74909296,1025.07748,3.055394479,188.5358989,21.88645,-159.52735,2018,7,19,5,55,0
212,19.07.2018 05:55,3.10586045,135.332,19.07.2018 15:55,28.046,232.114,95.086,829,28.045,61.311,38.563,1413,268,548,31.199,24,38.74507401,1025.074667,3.101834432,187.3236067,21.88645,-159.52735,2018,7,19,5,55,0
213,19.07.2018 05:55,3.1192997,135.467,19.07.2018 15:55,28.048,233.557,95.68,829,28.047,61.32,38.568,1413,275,550,31.334,24,38.7500976,1025.077826,3.115259256,188.4835646,21.88645,-159.52735,2018,7,19,5,55,0
214,19.07.2018 05:55,3.12258485,135.5,19.07.2018 15:55,28.045,230.964,94.613,829,28.059,61.309,38.55,1413,273,551,31.367,24,38.73201261,1025.060305,3.118540903,186.4088157,21.88645,-159.52735,2018,7,19,5,55,0
215,19.07.2018 05:55,3.14707415,135.746,19.07.2018 15:55,28.046,231.368,94.779,829,28.054,61.314,38.558,1413,286,548,31.613,24,38.74005034,1025.068093,3.143004202,186.7270005,21.88645,-159.52735,2018,7,19,5,55,0
216,19.07.2018 05:56,3.1820162,136.097,19.07.2018 15:56,28.044,231.456,94.812,829,28.055,61.31,38.554,1413,266,551,31.964,24,38.7360314,1025.064899,3.177909076,186.8018225,21.88645,-159.52735,2018,7,19,5,56,0
217,19.07.2018 06:08,3.23109435,136.59,19.07.2018 16:08,26.251,54.984,21.811,829,25.912,61.505,40.528,1413,286,551,32.457,24,40.7193515,1027.251352,3.226882911,43.7651822,21.88645,-159.52735,2018,7,19,6,8,0
218,19.07.2018 05:57,3.3870892,138.157,19.07.2018 15:57,28.045,230.396,94.381,829,28.055,61.315,38.557,1413,272,547,34.024,24,38.73904526,1025.068036,3.382545959,185.9447293,21.88645,-159.52735,2018,7,19,5,57,0
219,19.07.2018 05:56,3.3988361,138.275,19.07.2018 15:56,28.043,230.229,94.308,829,28.059,61.314,38.554,1413,267,549,34.142,24,38.73603108,1025.0645,3.394280363,185.8125582,21.88645,-159.52735,2018,7,19,5,56,0
220,19.07.2018 05:57,3.40908975,138.378,19.07.2018 15:57,28.044,230.509,94.425,829,28.055,61.314,38.556,1413,270,548,34.245,24,38.7380405,1025.067378,3.40452311,186.0368128,21.88645,-159.52735,2018,7,19,5,57,0
221,19.07.2018 05:56,3.43218535,138.61,19.07.2018 15:56,28.042,230.253,94.317,829,28.049,61.309,38.558,1413,268,548,34.477,24,38.74004991,1025.070974,3.427594077,185.8277118,21.88645,-159.52735,2018,7,19,5,56,0
222,19.07.2018 05:56,3.47120895,139.002,19.07.2018 15:56,28.042,230.161,94.278,829,28.055,61.31,38.554,1413,277,551,34.869,24,38.73603097,1025.066138,3.46657608,185.7578283,21.88645,-159.52735,2018,7,19,5,56,0
223,19.07.2018 05:57,3.5358169,139.651,19.07.2018 15:57,28.046,230.021,94.228,829,28.059,61.319,38.557,1413,269,549,35.518,24,38.73904504,1025.067346,3.531115275,185.6432477,21.88645,-159.52735,2018,7,19,5,57,0
224,19.07.2018 05:56,3.5368124,139.661,19.07.2018 15:56,28.044,231.265,94.735,829,28.044,61.315,38.567,1413,278,551,35.528,24,38.74909225,1025.079858,3.532109709,186.6363042,21.88645,-159.52735,2018,7,19,5,56,0
225,19.07.2018 05:56,3.5483602,139.777,19.07.2018 15:56,28.044,231.359,94.773,829,28.052,61.312,38.558,1413,271,549,35.644,24,38.74004974,1025.070476,3.543645125,186.7215807,21.88645,-159.52735,2018,7,19,5,56,0
226,19.07.2018 05:56,3.55722015,139.866,19.07.2018 15:56,28.043,230.62,94.468,829,28.059,61.306,38.548,1413,280,551,35.733,24,38.73000251,1025.060662,3.552495657,186.1352847,21.88645,-159.52735,2018,7,19,5,56,0
227,19.07.2018 05:56,3.58628875,140.158,19.07.2018 15:56,28.044,231.201,94.708,829,28.057,61.307,38.551,1413,279,551,36.025,24,38.73301663,1025.063709,3.581533451,186.6015572,21.88645,-159.52735,2018,7,19,5,56,0
